relative_symbol_index,noiseless_adc_input_v,afe_noise_v,additional_adc_noise_v,aperture_jitter_s,signal_slope_v_per_s,jitter_voltage_error_v,impaired_adc_input_v,adc_output_code_unsigned,adc_clipped
2068,0.03147252990806026,0.00259849684848554,-0.0008810339381042199,9.355027326785228e-14,392008800.66713065,3.6672530425813106e-05,0.03322666534886739,37,False
2069,0.04504080191427993,-0.0011498591789174265,-0.00011675694735178578,-2.4476331664459694e-13,1841559860.7961924,-0.0004507462993280383,0.043323439488682676,38,False
2070,0.0549533761093981,0.006202506928591165,0.0005110284175483091,6.620653068312069e-14,-3540362442.6172204,-0.0002343951146865051,0.06143251634085107,41,False
2071,-0.04037165263818429,-0.00048654792991507836,-0.0006970539899173037,-1.4238512288341665e-13,-4127656231.9588776,0.0005877168398079653,-0.040967537718208706,25,False
2072,-0.049633378300374606,-0.008316357036922161,0.0004752211282705674,-1.242020064573041e-13,4222570420.408317,-0.0005244517186219751,-0.05799896592764817,22,False
2073,0.041052012155191206,-0.002096117161574173,-0.00010222583856699752,-1.2287173555468224e-13,2411096667.8487597,-0.0002962556321686883,0.03855741352288135,38,False
2074,0.02166793604622106,-0.003869427992968154,-0.001034516582444646,-1.9390305356614002e-14,-4120677914.4292545,7.990120303703859e-05,0.016843892673845298,34,False
2075,-0.03842374940494968,0.004009034787190201,0.0019567039722218024,1.0576066184799755e-14,366604399.9793109,3.877232397819994e-06,-0.03245413341313985,26,False
2076,0.017013694846215763,-0.0011814812854815712,-0.00039658230521750365,-2.7603813156187636e-13,4060983380.4140897,-0.0011209862646333378,0.01431464499088335,34,False
2077,0.0555877777228262,-0.0029526756303002674,0.0003682194048838585,-9.926639000070817e-14,-1487373044.1562257,0.00014764615267775241,0.05315096765008755,40,False
2078,-0.009466891425798466,-0.0005032978627395599,-0.00012018452783237012,7.670069464279832e-14,-4243642634.165091,-0.0003254903378562569,-0.010415864154226653,30,False
2079,-0.05946700230208614,0.0028220365358578615,0.0009587033399912846,-6.782387254442595e-14,-306458621.58539796,2.0785210490548492e-05,-0.055665477215746446,23,False
2080,-0.04257001461009151,-0.006042809891260915,0.0008872212388263154,-5.2227352103152196e-14,914468590.8078585,-4.776027307939543e-05,-0.047773363535605504,24,False
2081,-0.03627406397106628,-0.0006678787828581346,-0.00024717832375828534,-5.898793091094803e-14,21638580.247332674,-1.2764150766406644e-06,-0.03719039749275934,26,False
2082,-0.017760341820322073,0.005032427056218187,-0.0007384001724795961,-9.72832706526936e-14,3368741015.8304234,-0.00032772214400186107,-0.013794037080585343,29,False
2083,0.04577987615150111,0.0038907562001995,0.0006114687791336716,1.6680449503121222e-14,1314750760.6088936,2.193063367152687e-05,0.050304031764505805,40,False
2084,0.04764840591615509,0.0020766202537394747,0.00013541591821793084,-5.965457653597667e-14,961991306.2854204,-5.738718400774779e-05,0.04980305490410474,39,False
2085,0.05069867774231726,0.002067669692178534,-0.0006770605633119576,1.1339323893393079e-13,-3577166693.3203783,-0.0004056265175621768,0.05168366035362166,40,False
2086,-0.014756205632522649,0.009498433775578857,0.00013793715584584402,-1.2236711648284084e-13,1094692059.6907423,-0.000133954310781018,-0.005253789011878965,31,False
2087,0.059543838683445746,0.0006717296850315489,-0.00016993784567697896,2.940919654504606e-14,3720010798.939717,0.00010940252873571196,0.06015503305153603,41,False
2088,0.06482650008745566,-0.0030435778467507216,-0.0005588317040717563,-2.0502379062824302e-13,-4366005824.206167,0.0008951350639837349,0.06211922560061692,41,False
2089,-0.028119808615820176,-0.004362215592236381,0.0010295232812428485,-1.8851760850986424e-13,-2542735137.8064613,0.0004793503472532742,-0.030973150579560432,27,False
2090,-0.030372912442788023,-0.0021952655665610993,0.0014094234672828799,1.2297570913126777e-13,570124706.6414342,7.011149009248638e-05,-0.031088643051973758,27,False
2091,-0.027093476359099915,0.003657958280217715,-0.0007422413933566122,7.635122711947795e-14,-98828129.61959508,-7.545648970378911e-06,-0.024185305121209193,28,False
2092,-0.03968127891792114,0.003296023610904067,0.00048463686507913353,-3.2453129918163356e-14,-1895126565.144071,6.150278862998321e-05,-0.03583911565330796,26,False
2093,-0.07012657456869607,-0.0037156136755413845,3.6943640279072093e-05,-5.292244623219225e-14,18940967.911327712,-1.0024023558729196e-06,-0.07380624700631426,20,False
2094,-0.06034801595459761,0.0026128561059225687,-0.0005820962992086063,6.363267577474352e-14,-740213806.4291644,-4.710178514849578e-05,-0.05836435793303214,22,False
2095,-0.09033087306819411,-0.0009300587611894522,0.00040811607116920056,-3.0221324002674855e-14,-1471066638.7703815,4.445758151980555e-05,-0.09080835817669455,17,False
2096,-0.07638991415400521,-0.00109925604634532,0.0007418258040807659,1.0347016078449758e-13,4703797714.530795,0.00048670270582025363,-0.07626064169044952,19,False
2097,0.00967525847691594,-0.007721972553311392,-0.0006303525219180017,2.0184609690871403e-15,890928664.7134527,1.7983047359650277e-06,0.0013247317064225116,32,False
2098,-0.034056680644572505,0.006340144516435292,0.0005805255748006679,-2.345639009683869e-13,-3772545688.675936,0.0008849030333172973,-0.02625110752001925,27,False
2099,-0.05949610538608933,0.001534319381551122,-0.00035172398918512896,1.4500837923622825e-13,3341794910.9560957,0.00048458826377761915,-0.05782892172994571,22,False
2100,0.025444236050398812,0.0015089029707974569,-0.00046143348198833225,-2.8377876284692604e-14,2450742260.2452955,-6.954686066690892e-05,0.026422158678541027,36,False
2101,0.02750803164237227,0.00287101185101047,3.657872727063902e-05,-2.909037532077562e-13,-541850643.8840444,0.00015762638598390782,0.030573248606637286,36,False
2102,0.03444936199982938,0.0017053344487956196,0.00029866031191337443,-8.086171767309727e-14,1818393073.2462518,-0.00014703838730755408,0.03630631837323082,37,False
2103,0.04532181790355355,0.008059488684423091,0.000142615293637197,2.6782748246959334e-13,-3436679805.8042135,-0.0009204373004426334,0.05260348458117121,40,False
2104,-0.019079476524372155,-0.0019869265020131775,-0.0006666169274003932,-7.253776798785791e-14,1094239062.0840135,-7.937365920870142e-05,-0.021812393612994425,28,False
2105,0.025932224764472933,0.002885945262083947,0.0006444969228992585,-2.7550080481842097e-13,-1444851249.3899155,0.00039805768204982276,0.02986072463150596,36,False
2106,-0.05136669466272827,0.003544318090440641,-0.0006647846647553657,1.643812474864619e-13,-3821294354.2208605,-0.0006281491329597989,-0.049115310370002795,24,False
2107,-0.06793601731118765,0.0034313280512270044,0.0008701118896892328,-2.8036800509190446e-14,2576476997.202847,-7.223617158709426e-05,-0.0637068135418585,21,False
2108,0.0061141404321607504,-0.00030310145433474166,0.0011408146427566497,-2.9302971288843455e-13,4385102128.657713,-0.0012849652177470328,0.005666888402835626,32,False
2109,0.05710867124746237,-0.0012747913580383092,-0.0005111911460459669,7.334621502168438e-14,320198392.3702796,2.348534013638819e-05,0.055346174083514485,40,False
2110,0.030652182896523782,0.003594309739751938,0.00018455258949227118,2.379855723563769e-13,-2634090920.5460825,-0.0006268756353648952,0.033804169590403096,37,False
2111,-0.012850954385540436,0.005603535657558319,0.0006028884367404865,3.025759410635519e-13,-1542604722.6609142,-0.00046675507564820565,-0.0071112853668898355,30,False
2112,-0.016906210321780607,-0.004679605801039499,-0.0002298768825029239,-1.7162502147809207e-13,1383668829.5673428,-0.00023747219259306172,-0.022053165197916093,28,False
2113,-0.0032154348703201537,0.004125984767249761,-0.0013465617957478836,-1.1261191453986777e-13,-2060671349.6318715,0.0002320561459194983,-0.00020395575289877807,31,False
2114,-0.03600780726854964,0.0012531255062020565,-0.00024194787771492744,-1.4078955322811363e-14,2361872178.437749,-3.3252692878416215e-05,-0.03502988233294092,26,False
2115,0.029357136229550593,-0.005589021588422189,0.001928854764541291,-9.774814825779753e-15,478614379.88672084,-4.678366936348102e-06,0.025692291038733345,36,False
2116,-0.008742127275183259,-0.0029948011363692384,0.0005968199593569996,2.3033279316885936e-13,-2218953191.869702,-0.0005110976865943044,-0.011651206138789802,30,False
2117,-0.0287752657627912,0.0023617485583483453,-0.0009824838221278388,-1.8660117401581225e-14,-427284906.8529001,7.973186525798814e-06,-0.027388027840044894,27,False
2118,-0.04295356201086277,0.0015861964323534957,0.0006410160026506422,-4.4550539416052525e-14,-1897585209.2680118,8.453844466081285e-05,-0.040641811131197816,25,False
2119,-0.08302022436187813,-0.002058685511608723,-0.0009247663250731778,-3.239921335112195e-13,-1693519899.0364633,0.0005486871252325287,-0.0854549890733275,18,False
2120,-0.1006392625209894,-0.0026180390436672824,0.0005630813339362482,7.831443873060811e-14,-555740351.0178003,-4.352249366991017e-05,-0.10273774272439035,15,False
2121,-0.10838904542323786,-0.0016715970857995807,-0.0005007082151222658,5.886811239251744e-14,-351838845.9512338,-2.071208872751086e-05,-0.11058206281288722,14,False
2122,-0.09466258926495744,-0.0053930160664219,0.0002759546083373022,-2.0195198900481354e-13,3144053381.068961,-0.0006349478338441857,-0.10041459855688623,15,False
2123,-0.044507670562466024,-0.007856010570580307,-3.3917259814940986e-05,-4.4939904636679887e-14,-584384009.2871817,2.62621616485666e-05,-0.052371336231212706,23,False
2124,-0.0633519520841699,0.0007030497482401654,-0.00010619070296112858,9.536594973409909e-15,2716787587.130198,2.590890284724828e-05,-0.06272918413604361,21,False
2125,-0.003293968015709724,0.00370055437831595,-0.00021246047599480613,1.4303738976148136e-14,-1027955127.8022063,-1.4703601827275757e-05,0.00017942228478414445,32,False
