symbol_index,normalized_pam4_symbol,pre_vga_ctle_output_v,adc_analog_input_v,adc_output_code_unsigned,adc_reconstructed_voltage_v,adc_total_conversion_error_v,clipped_low,clipped_high,clipped
13384,1.0,0.17543695527652908,0.0379893767564598,38,0.040624999999999994,0.0026356232435401916,False,False,False
13409,3.0,0.2940213188571671,0.06366780954953374,42,0.06562499999999999,0.001957190450466245,False,False,False
13435,1.0,-0.10461115682626748,-0.02265265401658424,28,-0.021875000000000006,0.0007776540165842331,False,False,False
13461,-1.0,-0.15229182160745997,-0.03297749541340436,26,-0.03437499999999999,-0.001397504586595627,False,False,False
13486,3.0,0.06769016457949795,0.01465772796195667,34,0.015625,0.0009672720380433306,False,False,False
13512,3.0,0.2824518288251868,0.06116253513336399,41,0.05937500000000001,-0.0017875351333639794,False,False,False
13538,-1.0,0.06812427485958858,0.01475173084155645,34,0.015625,0.0008732691584435494,False,False,False
13563,3.0,0.3083845497571399,0.06677804472911164,42,0.06562499999999999,-0.001153044729111652,False,False,False
13589,1.0,0.01086654834143571,0.002353058386896857,32,0.003124999999999989,0.000771941613103132,False,False,False
13615,3.0,0.2652764126902187,0.057443345219974205,41,0.05937500000000001,0.0019316547800258058,False,False,False
13640,-3.0,-0.32564012017078403,-0.0705145913680925,20,-0.071875,-0.001360408631907492,False,False,False
13666,1.0,0.01142470170700366,0.0024739217389712236,32,0.003124999999999989,0.0006510782610287653,False,False,False
13692,3.0,0.1500686000905872,0.03249607575080009,37,0.03437499999999999,0.0018789242491999009,False,False,False
13717,-1.0,-0.16465751494404657,-0.035655180866152755,26,-0.03437499999999999,0.0012801808661527664,False,False,False
13743,-1.0,-0.1333932139254801,-0.028885163063748547,27,-0.02812500000000001,0.0007601630637485354,False,False,False
13768,1.0,0.1804127757316944,0.03906684824840302,38,0.040624999999999994,0.0015581517515969728,False,False,False
13794,-1.0,-0.28896211354989976,-0.06257228177887042,21,-0.06562500000000002,-0.0030527182211295967,False,False,False
13820,3.0,0.26120722648323813,0.056562197643823475,41,0.05937500000000001,0.002812802356176536,False,False,False
13845,-3.0,-0.12051750300386463,-0.026097037651759313,27,-0.02812500000000001,-0.002027962348240698,False,False,False
13871,1.0,0.0765946582690805,0.016585920143962242,34,0.015625,-0.000960920143962242,False,False,False
13897,-3.0,-0.1469128927325872,-0.03181273423038192,26,-0.03437499999999999,-0.0025622657696180717,False,False,False
13922,-3.0,-0.30358050114973456,-0.06573776896614367,21,-0.06562500000000002,0.0001127689661436504,False,False,False
13948,-3.0,-0.19792841296646363,-0.04285971013997136,25,-0.040624999999999994,0.0022347101399713687,False,False,False
13974,3.0,0.21559603491439286,0.04668548302523744,39,0.046875,0.00018951697476256302,False,False,False
13999,3.0,0.38231927637909735,0.08278797935548604,45,0.08437499999999998,0.0015870206445139368,False,False,False
14025,-3.0,-0.2900327074268475,-0.06280410975422729,21,-0.06562500000000002,-0.002820890245772728,False,False,False
14050,-1.0,-0.11274741673061782,-0.02441449172294232,28,-0.021875000000000006,0.002539491722942315,False,False,False
14076,1.0,0.2530872200579857,0.054803879489774554,40,0.05312499999999998,-0.0016788794897745762,False,False,False
14102,3.0,0.3249495324364081,0.0703650504826887,43,0.07187500000000002,0.0015099495173113153,False,False,False
14127,1.0,0.008471427316673408,0.0018344153516048128,32,0.003124999999999989,0.001290584648395176,False,False,False
14153,-3.0,-0.2604119578810057,-0.05638998900907397,22,-0.05937500000000001,-0.002985010990926039,False,False,False
14179,1.0,0.02941521901365901,0.0063696148609185,33,0.009374999999999994,0.0030053851390814948,False,False,False
14204,3.0,0.1260217669556466,0.02728893907698439,36,0.02812500000000001,0.0008360609230156218,False,False,False
14230,-3.0,-0.29403873845218775,-0.06367158161430282,21,-0.06562500000000002,-0.001953418385697195,False,False,False
14256,1.0,0.11217885582957249,0.024291374707802862,35,0.021875000000000006,-0.002416374707802857,False,False,False
14281,1.0,-0.003288418988413624,-0.0007120790923841114,31,-0.003124999999999989,-0.0024129209076158772,False,False,False
14307,3.0,0.20289050492686578,0.04393420884343313,39,0.046875,0.0029407911565668687,False,False,False
14333,-3.0,-0.3034562207656404,-0.065710857108677,21,-0.06562500000000002,8.585710867697882e-05,False,False,False
14358,-3.0,-0.16227433053632584,-0.035139122603500425,26,-0.03437499999999999,0.0007641226035004361,False,False,False
14384,1.0,0.24758591138737035,0.05361261800548715,40,0.05312499999999998,-0.0004876180054871754,False,False,False
14409,1.0,0.2957982855889235,0.06405259654352818,42,0.06562499999999999,0.0015724034564718048,False,False,False
14435,1.0,0.16543242519612722,0.03582298107376769,37,0.03437499999999999,-0.0014479810737677012,False,False,False
14461,-3.0,-0.35296905791009403,-0.07643243980826875,19,-0.078125,-0.0016925601917312516,False,False,False
14486,1.0,0.10241591194562606,0.022177292456005845,35,0.021875000000000006,-0.00030229245600583987,False,False,False
14512,-3.0,-0.2540626993345056,-0.05501511120942805,23,-0.053125000000000006,0.0018901112094280442,False,False,False
14538,-1.0,-0.05726096413972431,-0.01239937353400445,30,-0.009374999999999994,0.0030243735340044556,False,False,False
14563,-3.0,-0.3121900344325337,-0.0676020899871167,21,-0.06562500000000002,0.0019770899871166814,False,False,False
14589,-3.0,-0.34703340446083913,-0.07514712466572024,19,-0.078125,-0.0029778753342797615,False,False,False
14615,3.0,0.18226820780980732,0.039468626244095834,38,0.040624999999999994,0.001156373755904161,False,False,False
14640,-1.0,-0.2001671804951215,-0.0433444961588706,25,-0.040624999999999994,0.002719496158870606,False,False,False
14666,-1.0,0.03888218834720732,0.00841960634753053,33,0.009374999999999994,0.0009553936524694644,False,False,False
14692,-1.0,-0.18799939923125708,-0.040709666877921574,25,-0.040624999999999994,8.466687792157979e-05,False,False,False
14717,-3.0,-0.21139250643168103,-0.04577524477478136,24,-0.046875,-0.0010997552252186432,False,False,False
14743,1.0,-0.028885364068478886,-0.006254879290485261,30,-0.009374999999999994,-0.003120120709514733,False,False,False
14768,3.0,0.327224573720326,0.07085769127399191,43,0.07187500000000002,0.0010173087260081093,False,False,False
14794,1.0,0.02550143136860076,0.005522117518305935,32,0.003124999999999989,-0.0023971175183059457,False,False,False
14820,-1.0,-0.15824424805816228,-0.034266442606396975,26,-0.03437499999999999,-0.00010855739360301347,False,False,False
14845,-3.0,-0.2528523928257481,-0.05475302965494878,23,-0.053125000000000006,0.0016280296549487719,False,False,False
14871,-1.0,-0.06660983579670854,-0.014423791975746994,29,-0.015625,-0.0012012080242530063,False,False,False
14897,-1.0,0.04355939452887392,0.00943241546475957,33,0.009374999999999994,-5.741546475957621e-05,False,False,False
14922,1.0,0.0262894138930172,0.005692748415031064,32,0.003124999999999989,-0.0025677484150310754,False,False,False
14948,-1.0,-0.044091936868061815,-0.00954773296745041,30,-0.009374999999999994,0.000172732967450415,False,False,False
14974,3.0,0.35334702856151456,0.07651428612996916,44,0.078125,0.0016107138700308388,False,False,False
14999,-1.0,-0.1794933565087039,-0.03886775585533072,25,-0.040624999999999994,-0.0017572441446692746,False,False,False
15025,3.0,0.12717175767975342,0.027537959762595727,36,0.02812500000000001,0.0005870402374042842,False,False,False
15050,-1.0,0.042411844970385304,0.009183923392747631,33,0.009374999999999994,0.00019107660725236307,False,False,False
15076,-1.0,-0.18593528344090532,-0.040262700203739205,25,-0.040624999999999994,-0.0003622997962607899,False,False,False
15102,-1.0,-0.039863368579495254,-0.0086320725605449,30,-0.009374999999999994,-0.0007429274394550947,False,False,False
15127,3.0,0.4929570907460542,0.10674565467464894,49,0.109375,0.002629345325351057,False,False,False
15153,-1.0,-0.1968693582048614,-0.04263038086165131,25,-0.040624999999999994,0.002005380861651314,False,False,False
15179,3.0,0.29573844079737777,0.06403963766420107,42,0.06562499999999999,0.0015853623357989233,False,False,False
15204,1.0,-0.10170733951312672,-0.022023857137574585,28,-0.021875000000000006,0.00014885713757457897,False,False,False
15230,-3.0,-0.2682750687237596,-0.058092678615219565,22,-0.05937500000000001,-0.0012823213847804465,False,False,False
15256,-1.0,-0.17724337700920775,-0.03838054197974823,25,-0.040624999999999994,-0.0022444580202517633,False,False,False
15281,-1.0,-0.1533256950831189,-0.033201371898968136,26,-0.03437499999999999,-0.0011736281010318525,False,False,False
15307,-3.0,-0.3305805580305297,-0.07158440106069641,20,-0.071875,-0.0002905989393035824,False,False,False
15333,-3.0,-0.36430735748067206,-0.07888765190132724,19,-0.078125,0.0007626519013272381,False,False,False
15358,-1.0,-0.016691638737903674,-0.0036144320431088567,31,-0.003124999999999989,0.0004894320431088678,False,False,False
15384,-1.0,-0.23288655877641293,-0.05042959853542446,23,-0.053125000000000006,-0.0026954014645755447,False,False,False
15409,3.0,0.19595421731633572,0.042432214905427076,38,0.040624999999999994,-0.001807214905427082,False,False,False
15435,-3.0,-0.3329957108283725,-0.07210738180564294,20,-0.071875,0.00023238180564294497,False,False,False
15461,1.0,0.002577320093943354,0.0005580966901556229,32,0.003124999999999989,0.002566903309844366,False,False,False
15486,-3.0,-0.23568864741288198,-0.05103636693691674,23,-0.053125000000000006,-0.0020886330630832672,False,False,False
15512,1.0,0.1815247232637485,0.039307631005160465,38,0.040624999999999994,0.0013173689948395295,False,False,False
15538,1.0,0.12608211187645924,0.027302006255039774,36,0.02812500000000001,0.0008229937449602369,False,False,False
15563,-1.0,-0.1883742854190376,-0.04079084528532119,25,-0.040624999999999994,0.00016584528532119502,False,False,False
15589,-3.0,-0.44426466383767793,-0.0962017248162392,16,-0.096875,-0.0006732751837607992,False,False,False
15615,1.0,-0.015247337157390385,-0.003301680851060509,31,-0.003124999999999989,0.00017668085106052004,False,False,False
15640,-1.0,-0.18445856450617762,-0.039942929310050695,25,-0.040624999999999994,-0.000682070689949299,False,False,False
15666,1.0,0.12944014309716734,0.028029159282760473,36,0.02812500000000001,9.584071723953841e-05,False,False,False
15692,-1.0,-0.04493547344286848,-0.009730393620091548,30,-0.009374999999999994,0.0003553936200915535,False,False,False
15717,-3.0,-0.20227903155984445,-0.04380179949969083,24,-0.046875,-0.0030732005003091672,False,False,False
15743,1.0,0.14980962817584925,0.03243999759085476,37,0.03437499999999999,0.0019350024091452298,False,False,False
15768,3.0,0.25001592867670963,0.054138817529321294,40,0.05312499999999998,-0.0010138175293213161,False,False,False
15794,1.0,0.2077336561677085,0.04498295194825321,39,0.046875,0.0018920480517467878,False,False,False
15820,-3.0,-0.1655871444252459,-0.03585648420357972,26,-0.03437499999999999,0.0014814842035797277,False,False,False
15845,1.0,0.18661308888382205,0.04040947319291906,38,0.040624999999999994,0.0002155268070809374,False,False,False
15871,1.0,0.21873797650013296,0.047365843685050105,39,0.046875,-0.0004908436850501047,False,False,False
