tx_relative_time_ui,tx_pulse_v_per_pam_unit,channel_relative_time_ui,channel_pulse_v_per_pam_unit
160.125,-6.098865828811975e-14,129.87499999999986,4.895432813062929e-05
160.25000000000017,6.08473013733333e-14,130.00000000000003,4.88865586905036e-05
160.37500000000014,-6.070405541898097e-14,130.125,4.8818955819839664e-05
160.5000000000001,6.056259172853252e-14,130.25,4.875151894938757e-05
160.6250000000001,-6.042166625703722e-14,130.37499999999997,4.8684247512387664e-05
160.75000000000009,6.028038804142077e-14,130.49999999999997,4.8617140944557693e-05
160.87500000000009,-6.0140587415154e-14,130.62499999999994,4.855019868407898e-05
161.00000000000006,5.999994881655266e-14,130.74999999999991,4.84834201715838e-05
161.12500000000003,-5.98610216354371e-14,130.87499999999991,4.8416804850142186e-05
161.25000000000003,5.972147322707273e-14,130.9999999999999,4.83503521652489e-05
161.375,-5.958293964647006e-14,131.1249999999999,4.8284061564810725e-05
161.5,5.944495342805758e-14,131.24999999999986,4.8217932499133746e-05
161.62500000000014,-5.930654000474985e-14,131.37500000000003,4.815196442091037e-05
161.75000000000014,5.916995710670899e-14,131.5,4.8086156785206935e-05
161.8750000000001,-5.903233162656122e-14,131.625,4.802050904945127e-05
162.0000000000001,5.889610477783812e-14,131.74999999999997,4.7955020673419855e-05
162.12500000000009,-5.876019881105324e-14,131.87499999999994,4.7889691119225835e-05
162.25000000000006,5.862393698780324e-14,131.99999999999994,4.78245198513064e-05
162.37500000000006,-5.848915881084443e-14,132.12499999999991,4.775950633641077e-05
162.50000000000003,5.83540145430127e-14,132.24999999999991,4.769465004358801e-05
162.62500000000003,-5.821983162570251e-14,132.3749999999999,4.762995044417488e-05
162.75,5.808531012201989e-14,132.49999999999986,4.75654070117838e-05
162.87499999999997,-5.795207879115703e-14,132.62499999999986,4.7501019222290966e-05
163.00000000000014,5.781900465667934e-14,132.75000000000003,4.743678655382463e-05
163.12500000000014,-5.76853474026628e-14,132.875,4.737270848675308e-05
163.2500000000001,5.755432656361858e-14,133.0,4.730878450367304e-05
163.3750000000001,-5.742085694505242e-14,133.12499999999997,4.7245014089398125e-05
163.50000000000009,5.7290313195505e-14,133.24999999999994,4.7181396730947046e-05
163.62500000000006,-5.715855712942884e-14,133.37499999999994,4.7117931917532336e-05
163.75000000000006,5.702824384644729e-14,133.49999999999991,4.7054619140548774e-05
163.87500000000003,-5.689745598890496e-14,133.62499999999991,4.699145789356216e-05
164.00000000000003,5.6767535744671444e-14,133.7499999999999,4.692844767229788e-05
164.125,-5.6638174532386845e-14,133.87499999999986,4.686558797462985e-05
164.24999999999997,5.650839569076739e-14,133.99999999999986,4.6802878300569206e-05
164.37500000000014,-5.6380462724994165e-14,134.12500000000003,4.674031815225336e-05
164.50000000000014,5.625124682723975e-14,134.25,4.6677907033934886e-05
164.6250000000001,-5.6123493659798705e-14,134.375,4.661564445197062e-05
164.75000000000009,5.599607976377911e-14,134.49999999999997,4.6553529914810796e-05
164.87500000000009,-5.5868151077329786e-14,134.62499999999994,4.649156293298826e-05
165.00000000000006,5.574215879004418e-14,134.74999999999994,4.642974301910763e-05
165.12500000000006,-5.561467973230896e-14,134.87499999999991,4.6368069687834646e-05
165.25000000000003,5.54895501032883e-14,134.99999999999991,4.630654245588565e-05
165.375,-5.536294345255514e-14,135.1249999999999,4.6245160842016994e-05
165.5,5.523821064973188e-14,135.24999999999986,4.618392436701439e-05
165.62499999999997,-5.511302792302481e-14,135.37499999999986,4.6122832553682784e-05
165.75000000000014,5.498839551478227e-14,135.50000000000003,4.606188492683577e-05
165.87500000000014,-5.486437418913307e-14,135.625,4.600108101328523e-05
166.0000000000001,5.4740240933618765e-14,135.74999999999997,4.594042034183137e-05
166.12500000000009,-5.461718304291645e-14,135.87499999999997,4.5879902443252314e-05
166.25000000000009,5.4493596396929046e-14,135.99999999999994,4.581952685029404e-05
166.37500000000006,-5.4371278710989255e-14,136.12499999999994,4.575929309766035e-05
166.50000000000006,5.424866473608266e-14,136.24999999999991,4.569920072200297e-05
166.62500000000003,-5.412681189388792e-14,136.3749999999999,4.563924926191146e-05
166.75,5.4004963774924194e-14,136.4999999999999,4.5579438257903355e-05
166.875,-5.38840145189825e-14,136.62499999999986,4.551976725241452e-05
166.99999999999997,5.37627495658403e-14,136.74999999999986,4.546023578978929e-05
167.12500000000014,-5.364244930626749e-14,136.87500000000003,4.540084341627069e-05
167.2500000000001,5.352224946346582e-14,137.0,4.534158967999096e-05
167.3750000000001,-5.340198200341828e-14,137.12499999999997,4.528247413096187e-05
167.50000000000009,5.3283183289687934e-14,137.24999999999997,4.522349632106522e-05
167.62500000000009,-5.316341593620158e-14,137.37499999999994,4.516465580404334e-05
167.75000000000006,5.304534958080979e-14,137.49999999999994,4.510595213548982e-05
167.87500000000003,-5.2926203178688775e-14,137.62499999999991,4.504738487284e-05
168.00000000000003,5.280895187580096e-14,137.7499999999999,4.4988953575361675e-05
168.125,-5.269052003281264e-14,137.8749999999999,4.493065780414607e-05
168.25,5.2573735640611985e-14,137.99999999999986,4.4872497122098335e-05
168.37500000000017,-5.245656797287863e-14,138.12500000000003,4.4814471093928707e-05
168.50000000000014,5.233984256903677e-14,138.25,4.4756579286143166e-05
168.6250000000001,-5.222345773770037e-14,138.375,4.469882126703463e-05
168.7500000000001,5.2107637419315677e-14,138.49999999999997,4.4641196606673875e-05
168.87500000000009,-5.199180019370758e-14,138.62499999999997,4.4583704876900565e-05
169.00000000000009,5.1876665530671814e-14,138.74999999999994,4.452634565131451e-05
169.12500000000006,-5.176160463196348e-14,138.87499999999991,4.446911850526678e-05
169.25000000000003,5.1647065404502153e-14,138.99999999999991,4.4412023015850965e-05
169.37500000000003,-5.153282406361068e-14,139.1249999999999,4.435505876189441e-05
169.5,5.1418700149703545e-14,139.2499999999999,4.429822532394964e-05
169.625,-5.1305432115316886e-14,139.37499999999986,4.424152228428576e-05
169.75000000000014,5.119195539003357e-14,139.50000000000003,4.4184949226879786e-05
169.87500000000014,-5.1079086522578044e-14,139.625,4.4128505737408286e-05
170.0000000000001,5.0966518029569894e-14,139.75,4.4072191403238806e-05
170.1250000000001,-5.0854153127170666e-14,139.87499999999997,4.401600581342155e-05
170.25000000000009,5.0742412581527555e-14,139.99999999999997,4.3959948558680906e-05
170.37500000000006,-5.0630540080461394e-14,140.12499999999994,4.390401923140731e-05
170.50000000000006,5.051958465775636e-14,140.24999999999991,4.384821742564884e-05
170.62500000000003,-5.040815942208272e-14,140.37499999999991,4.379254273710305e-05
170.75000000000003,5.029801860925603e-14,140.4999999999999,4.373699476310884e-05
170.875,-5.018736544096213e-14,140.6249999999999,4.3681573102638274e-05
170.99999999999997,5.0077816264513905e-14,140.74999999999986,4.362627735628862e-05
171.12500000000014,-4.996759468061686e-14,140.87500000000003,4.3571107126274147e-05
171.25000000000014,4.9858718290759235e-14,141.0,4.3516062016418335e-05
171.3750000000001,-4.97491707499912e-14,141.125,4.346114163214582e-05
171.5000000000001,4.9641571256085106e-14,141.24999999999997,4.340634558047463e-05
171.62500000000009,-4.953176427941209e-14,141.37499999999994,4.335167347000816e-05
171.75000000000006,4.9424897897600277e-14,141.49999999999994,4.32971249109276e-05
171.87500000000006,-4.9316075654936114e-14,141.62499999999991,4.324269951498404e-05
172.00000000000003,4.920931395780618e-14,141.74999999999991,4.3188396895490805e-05
172.12500000000003,-4.9101811784795586e-14,141.8749999999999,4.3134216667315834e-05
172.25,4.8995420724774594e-14,141.99999999999986,4.308015844687404e-05
172.37499999999997,-4.888834372910482e-14,142.12499999999986,4.302622185211971e-05
172.50000000000014,4.878229633382404e-14,142.25000000000003,4.297240650253906e-05
172.62500000000014,-4.867644107450434e-14,142.375,4.2918712019142706e-05
172.7500000000001,4.8570951913549674e-14,142.5,4.2865138024458186e-05
172.8750000000001,-4.846539930481442e-14,142.62499999999997,4.281168414252262e-05
173.00000000000009,4.836089042937818e-14,142.74999999999994,4.2758349998875395e-05
173.12500000000006,-4.825569284710112e-14,142.87499999999994,4.270513522055063e-05
173.25000000000006,4.815158068311036e-14,142.99999999999991,4.265203943607031e-05
173.37500000000003,-4.804751205947721e-14,143.12499999999991,4.2599062275436615e-05
173.50000000000003,4.7943527741369596e-14,143.2499999999999,4.2546203370124935e-05
173.625,-4.784037488996614e-14,143.37499999999986,4.249346235307697e-05
173.74999999999997,4.77367868721542e-14,143.49999999999986,4.244083885869317e-05
173.87500000000014,-4.763433226419854e-14,143.62500000000003,4.238833252282594e-05
174.00000000000014,4.7531334172625056e-14,143.75,4.2335942982772536e-05
174.1250000000001,-4.742930984898067e-14,143.87499999999997,4.228366987726817e-05
174.25000000000009,4.7327193940473357e-14,143.99999999999997,4.223151284647891e-05
174.37500000000009,-4.7225557434430436e-14,144.12499999999994,4.217947153199496e-05
174.50000000000006,4.7123918805012624e-14,144.24999999999994,4.212754557682375e-05
174.62500000000006,-4.702315271826644e-14,144.37499999999991,4.207573462538282e-05
174.75000000000003,4.692186460929698e-14,144.4999999999999,4.2024038323493436e-05
174.875,-4.6821794804315544e-14,144.6249999999999,4.1972456318373655e-05
175.0,4.672105508577668e-14,144.74999999999986,4.192098825863164e-05
175.12499999999997,-4.6621446154450426e-14,144.87499999999986,4.1869633794259054e-05
175.25000000000014,4.6521659078698914e-14,145.00000000000003,4.181839257662427e-05
175.37500000000014,-4.642192925760898e-14,145.125,4.1767264258465874e-05
175.5000000000001,4.632340197606664e-14,145.24999999999997,4.1716248493886246e-05
175.62500000000009,-4.6223852590915855e-14,145.37499999999997,4.1665344938344586e-05
175.75000000000009,4.6126038662109494e-14,145.49999999999994,4.161455324865104e-05
175.87500000000006,-4.6026922524078745e-14,145.62499999999994,4.156387308295977e-05
176.00000000000006,4.592959081422376e-14,145.74999999999991,4.1513304100762794e-05
176.12500000000003,-4.583140345141306e-14,145.8749999999999,4.146284596288344e-05
176.25,4.573405201107386e-14,145.9999999999999,4.141249833147014e-05
176.375,-4.5637155221949855e-14,146.12499999999986,4.136226086999008e-05
176.50000000000017,4.553974072606004e-14,146.25000000000003,4.1312133243222845e-05
176.62500000000014,-4.5443553433000245e-14,146.37500000000003,4.126211511725444e-05
176.7500000000001,4.5346752489856686e-14,146.5,4.121220615947068e-05
176.8750000000001,-4.5251146777619825e-14,146.62499999999997,4.116240603855141e-05
177.00000000000009,4.515493758967406e-14,146.74999999999997,4.1112714424464116e-05
177.12500000000009,-4.505972849360311e-14,146.87499999999994,4.1063130988457985e-05
177.25000000000006,4.4964189527585114e-14,146.99999999999991,4.1013655403057796e-05
177.37500000000003,-4.486921205787125e-14,147.12499999999991,4.096428734205783e-05
177.50000000000003,4.477484777151257e-14,147.2499999999999,4.0915026480515904e-05
177.625,-4.4679765685897224e-14,147.3749999999999,4.0865872494747446e-05
177.75,4.458621429144645e-14,147.49999999999986,4.08168250623196e-05
177.87500000000017,-4.4491519461265436e-14,147.62500000000003,4.0767883862045285e-05
178.00000000000014,4.439877240633677e-14,147.75,4.071904857397726e-05
178.1250000000001,-4.43042311573629e-14,147.875,4.0670318879402384e-05
178.2500000000001,4.4212217748851975e-14,147.99999999999997,4.0621694460835784e-05
178.37500000000009,-4.4118198959101874e-14,148.12499999999997,4.057317500201504e-05
178.50000000000009,4.40263238319178e-14,148.24999999999994,4.052476018789464e-05
178.62500000000006,-4.39335828962406e-14,148.37499999999991,4.047644970464007e-05
178.75000000000003,4.384188112594684e-14,148.49999999999991,4.042824323962216e-05
178.87500000000003,-4.3749577144616395e-14,148.6249999999999,4.038014048141155e-05
179.0,4.365832727851561e-14,148.7499999999999,4.033214111977307e-05
179.125,-4.3566745209313415e-14,148.87499999999986,4.028424484566006e-05
179.25000000000014,4.347586069184377e-14,149.00000000000003,4.023645135120888e-05
179.37500000000014,-4.338490990835882e-14,149.125,4.018876032973351e-05
179.5000000000001,4.32943392884707e-14,149.25,4.014117147571979e-05
179.6250000000001,-4.320401710582981e-14,149.37499999999997,4.009368448482024e-05
179.75000000000009,4.3113694787214006e-14,149.49999999999997,4.004629905384852e-05
179.87500000000006,-4.302425608770743e-14,149.62499999999994,3.999901488077393e-05
180.00000000000006,4.2934207649246106e-14,149.74999999999991,3.9951831664716245e-05
180.12500000000003,-4.2845304388591306e-14,149.87499999999991,3.9904749105940266e-05
180.25000000000003,4.275575084687632e-14,149.9999999999999,3.98577669058505e-05
180.375,-4.266734505391499e-14,150.1249999999999,3.981088476698587e-05
180.49999999999997,4.2578612100390834e-14,150.24999999999986,3.976410239301456e-05
180.62500000000014,-4.249012534684982e-14,150.37500000000003,3.971741948872874e-05
180.75000000000014,4.2402210245974316e-14,150.5,3.9670835760039325e-05
180.8750000000001,-4.231414389438419e-14,150.625,3.9624350913970827e-05
181.0000000000001,4.2226642471049236e-14,150.74999999999997,3.9577964658656324e-05
181.12500000000009,-4.213926529512524e-14,150.87499999999994,3.953167670333206e-05
181.25000000000006,4.2052045267561764e-14,150.99999999999994,3.948548675833279e-05
181.37500000000006,-4.1965377979576204e-14,151.12499999999991,3.9439394535086384e-05
181.50000000000003,4.187826225291738e-14,151.24999999999991,3.9393399746108896e-05
181.62500000000003,-4.179243337731454e-14,151.3749999999999,3.934750210499965e-05
181.75,4.1705623793006046e-14,151.49999999999986,3.930170132643618e-05
181.87499999999997,-4.162034918964243e-14,151.62499999999986,3.925599712616933e-05
182.00000000000014,4.1533866062475624e-14,151.75000000000003,3.9210389221018235e-05
182.12500000000014,-4.1449192437703534e-14,151.875,3.916487732886565e-05
182.2500000000001,4.1363136516156073e-14,152.0,3.911946116865283e-05
182.37500000000009,-4.127887573944106e-14,152.12499999999997,3.9074140460374836e-05
182.50000000000009,4.119330638751611e-14,152.24999999999994,3.902891492507579e-05
182.62500000000006,-4.110951263602207e-14,152.37499999999994,3.89837842848438e-05
182.75000000000006,4.1024638170186507e-14,152.49999999999991,3.893874826280651e-05
182.87500000000003,-4.0940926977138884e-14,152.62499999999991,3.889380658312627e-05
183.0,4.085686498756266e-14,152.7499999999999,3.884895897099532e-05
183.125,-4.077333444746793e-14,152.87499999999986,3.8804205152631174e-05
183.24999999999997,4.068971636123513e-14,152.99999999999986,3.875954485527205e-05
183.37500000000014,-4.0607178260297883e-14,153.12500000000003,3.871497780717205e-05
183.50000000000014,4.052368895932328e-14,153.25,3.867050373759668e-05
183.6250000000001,-4.04412383079107e-14,153.37499999999997,3.86261223768183e-05
183.75000000000009,4.0358484137797635e-14,153.49999999999997,3.858183345611138e-05
183.87500000000009,-4.0276428509887705e-14,153.62499999999994,3.85376367077481e-05
184.00000000000006,4.019418947174207e-14,153.74999999999994,3.849353186499385e-05
184.12500000000006,-4.011235039205023e-14,153.87499999999991,3.84495186621028e-05
184.25000000000003,4.003125250634782e-14,153.9999999999999,3.8405596834313175e-05
184.375,-3.9948605132937503e-14,154.1249999999999,3.836176611784309e-05
184.5,3.9868876801131244e-14,154.24999999999986,3.831802624988603e-05
184.62499999999997,-3.978687668371086e-14,154.37499999999986,3.827437696860637e-05
184.75000000000014,3.970678616752622e-14,154.50000000000003,3.823081801313518e-05
184.87500000000014,-3.9626134013665165e-14,154.625,3.818734912356573e-05
185.0000000000001,3.954575853154679e-14,154.74999999999997,3.8143970040949216e-05
185.12500000000009,-3.9465797574716005e-14,154.87499999999997,3.8100680507290415e-05
185.25000000000009,3.9385811526300316e-14,154.99999999999994,3.805748026554351e-05
185.37500000000006,-3.9306557899941615e-14,155.12499999999994,3.8014369059607784e-05
185.50000000000003,3.922616942425983e-14,155.24999999999991,3.797134663432332e-05
185.62500000000003,-3.914803852244278e-14,155.3749999999999,3.792841273546692e-05
185.75,3.906853545854769e-14,155.4999999999999,3.788556710974775e-05
185.875,-3.898943018042539e-14,155.62499999999986,3.784280950480337e-05
186.00000000000017,3.891178027774231e-14,155.75000000000003,3.780013966919543e-05
186.12500000000014,-3.8832379202309656e-14,155.875,3.775755735240562e-05
186.2500000000001,3.87550630658124e-14,156.0,3.771506230483159e-05
186.3750000000001,-3.8676442631910145e-14,156.12499999999997,3.767265427778273e-05
186.50000000000009,3.8599631584788917e-14,156.24999999999997,3.76303330234763e-05
186.62500000000009,-3.852120520612841e-14,156.37499999999994,3.7588098295033225e-05
186.75000000000006,3.8444314175306796e-14,156.49999999999991,3.754594984647426e-05
186.87500000000003,-3.836723484912111e-14,156.62499999999991,3.750388743271583e-05
187.00000000000003,3.828998996907894e-14,156.7499999999999,3.7461910809566134e-05
187.125,-3.8213644520197135e-14,156.8749999999999,3.742001973372113e-05
187.25,3.813680282950353e-14,156.99999999999986,3.7378213962760677e-05
187.37500000000017,-3.806089387656858e-14,157.12500000000003,3.733649325514467e-05
187.50000000000014,3.7984575551410165e-14,157.25,3.7294857370209014e-05
187.6250000000001,-3.79084397144008e-14,157.375,3.7253306068161806e-05
187.7500000000001,3.783315874942434e-14,157.49999999999997,3.7211839110079557e-05
187.87500000000009,-3.775727696807746e-14,157.62499999999997,3.7170456257903235e-05
188.00000000000009,3.76823120382342e-14,157.74999999999994,3.712915727443455e-05
188.12500000000006,-3.760715518783738e-14,157.87499999999991,3.708794192333215e-05
188.25000000000003,3.7532290028232477e-14,157.99999999999991,3.704680996910783e-05
188.37500000000003,-3.745742811476735e-14,158.1249999999999,3.700576117712275e-05
188.5,3.738316739834213e-14,158.2499999999999,3.696479531358367e-05
188.625,-3.7308708954198736e-14,158.37499999999986,3.6923912145539336e-05
188.75000000000014,3.7234838642702236e-14,158.50000000000003,3.6883111440876694e-05
188.87500000000014,-3.7160716795189356e-14,158.625,3.684239296831736e-05
189.0000000000001,3.708705846018289e-14,158.75,3.680175649741377e-05
189.1250000000001,-3.7013592485892483e-14,158.87499999999997,3.676120179854556e-05
189.25000000000009,3.69402622369486e-14,158.99999999999994,3.672072864291617e-05
189.37500000000006,-3.6866832440308306e-14,159.12499999999994,3.668033680254905e-05
189.50000000000006,3.679422341445574e-14,159.24999999999991,3.664002605028409e-05
189.62500000000003,-3.672144175775772e-14,159.37499999999991,3.659979615977429e-05
189.75000000000003,3.6648841225641255e-14,159.4999999999999,3.655964690548185e-05
189.875,-3.6576483985268845e-14,159.62499999999986,3.651957806267485e-05
189.99999999999997,3.6504575950883764e-14,159.74999999999986,3.647958940742355e-05
190.12500000000014,-3.643215907851332e-14,159.87500000000003,3.643968071659736e-05
190.25000000000014,3.636077649165474e-14,160.0,3.639985176786111e-05
190.3750000000001,-3.628914812876893e-14,160.125,3.6360102339671206e-05
190.5000000000001,3.621750767898786e-14,160.24999999999997,3.632043221127288e-05
190.62500000000009,-3.614646593884416e-14,160.37499999999994,3.628084116269611e-05
190.75000000000006,3.6075304722108937e-14,160.49999999999994,3.6241328974752795e-05
190.87500000000006,-3.600452000601026e-14,160.62499999999991,3.620189542903295e-05
191.00000000000003,3.593372048681077e-14,160.74999999999991,3.616254030790183e-05
191.12500000000003,-3.5863400238597574e-14,160.8749999999999,3.6123263394495924e-05
191.25,3.579256415086248e-14,160.99999999999986,3.608406447271982e-05
191.37499999999997,-3.572375394867307e-14,161.12499999999986,3.604494332724337e-05
191.50000000000014,3.565274583902509e-14,161.25000000000003,3.60058997434978e-05
191.62500000000014,-3.558378366471939e-14,161.375,3.596693350767286e-05
191.7500000000001,3.5512862646195525e-14,161.5,3.5928044406713216e-05
191.87500000000009,-3.544524271176225e-14,161.62499999999997,3.5889232228315437e-05
192.00000000000009,3.5374104101008506e-14,161.74999999999994,3.585049676092461e-05
192.12500000000006,-3.530695067914359e-14,161.87499999999994,3.581183779373123e-05
192.25000000000006,3.523666671145689e-14,161.99999999999991,3.5773255116667935e-05
192.37500000000003,-3.516846616228624e-14,162.12499999999991,3.573474852040641e-05
192.5,3.5099736725390804e-14,162.2499999999999,3.569631779635415e-05
192.625,-3.503168351469295e-14,162.37499999999986,3.5657962736651204e-05
192.74999999999997,3.4963818732287415e-14,162.49999999999986,3.561968313416727e-05
192.87500000000014,-3.489538606638859e-14,162.62500000000003,3.558147878249838e-05
193.00000000000014,3.482804861909629e-14,162.75,3.55433494759639e-05
193.1250000000001,-3.476017398708673e-14,162.87499999999997,3.550529500960347e-05
193.25000000000009,3.469274504681836e-14,162.99999999999997,3.54673151791738e-05
193.37500000000009,-3.4625773681689346e-14,163.12499999999994,3.542940978114572e-05
193.50000000000006,3.455813733341748e-14,163.24999999999994,3.539157861270111e-05
193.62500000000006,-3.4491939895266836e-14,163.37499999999991,3.53538214717298e-05
193.75000000000003,3.44244629131831e-14,163.4999999999999,3.531613815682673e-05
193.875,-3.435841922978079e-14,163.6249999999999,3.5278528467288854e-05
194.0,3.429166559843714e-14,163.74999999999986,3.524099220311206e-05
194.12499999999997,-3.422575322734112e-14,163.87499999999986,3.520352916498838e-05
194.25000000000014,3.41593663234324e-14,164.00000000000003,3.5166139154302984e-05
194.3750000000001,-3.409379232413493e-14,164.125,3.512882197313111e-05
194.5000000000001,3.402790325180871e-14,164.24999999999997,3.509157742423532e-05
194.62500000000009,-3.3962342833830757e-14,164.37499999999997,3.5054405311062524e-05
194.75000000000009,3.389703798559508e-14,164.49999999999994,3.501730543774105e-05
194.87500000000006,-3.383174034128117e-14,164.62499999999994,3.498027760907781e-05
195.00000000000003,3.3766840365512413e-14,164.74999999999991,3.4943321630555394e-05
195.12500000000003,-3.370170519204848e-14,164.8749999999999,3.4906437308329286e-05
195.25,3.363745661974613e-14,164.9999999999999,3.486962444922495e-05
195.375,-3.357222270544361e-14,165.12499999999986,3.483288286073514e-05
195.50000000000017,3.350821668802346e-14,165.25000000000003,3.479621235101692e-05
195.62500000000014,-3.344399918195726e-14,165.375,3.475961272888901e-05
195.7500000000001,3.337979238066349e-14,165.5,3.47230838038289e-05
195.8750000000001,-3.3316326179507775e-14,165.62499999999997,3.468662538597016e-05
196.00000000000009,3.3252117485507146e-14,165.74999999999997,3.4650237286099686e-05
196.12500000000009,-3.31888941874715e-14,165.87499999999994,3.461391931565492e-05
196.25000000000006,3.312521097833973e-14,165.99999999999991,3.4577671286721113e-05
196.37500000000003,-3.3062454126852765e-14,166.12499999999991,3.454149301202863e-05
196.50000000000003,3.29989414955423e-14,166.2499999999999,3.450538430495032e-05
196.625,-3.2936223805695526e-14,166.3749999999999,3.446934497949867e-05
196.75,3.2873399189094796e-14,166.49999999999986,3.443337485032331e-05
196.87500000000014,-3.2810690606165355e-14,166.62500000000003,3.439747373270829e-05
197.00000000000014,3.274820062401674e-14,166.75,3.436164144256929e-05
197.1250000000001,-3.2686218915530525e-14,166.875,3.432587779645125e-05
197.2500000000001,3.2623562584182544e-14,166.99999999999997,3.429018261152552e-05
197.37500000000009,-3.2562251438300056e-14,167.12499999999997,3.4254555705587375e-05
197.50000000000006,3.249963535947224e-14,167.24999999999994,3.421899689705341e-05
197.62500000000006,-3.2438908022427227e-14,167.37499999999991,3.41835060049589e-05
197.75000000000003,3.237641376821225e-14,167.49999999999991,3.414808284895532e-05
197.87500000000003,-3.2316114269417873e-14,167.6249999999999,3.4112727249307726e-05
198.0,3.2253930160947126e-14,167.7499999999999,3.407743902689224e-05
198.12499999999997,-3.219381315620806e-14,167.87499999999986,3.404221800319349e-05
198.25000000000014,3.213209295898679e-14,168.00000000000003,3.4007064000302204e-05
198.37500000000014,-3.207185780366615e-14,168.125,3.397197684091252e-05
198.5000000000001,3.201123375963981e-14,168.25,3.393695634831965e-05
198.6250000000001,-3.195056449846739e-14,168.37499999999997,3.390200234641728e-05
198.75000000000009,3.189067230206376e-14,168.49999999999994,3.386711465969511e-05
198.87500000000006,-3.182999830045043e-14,168.62499999999994,3.383229311323653e-05
199.00000000000006,3.177065747813112e-14,168.74999999999991,3.379753753271602e-05
199.12500000000003,-3.171017661470576e-14,168.87499999999991,3.376284774439676e-05
199.25000000000003,3.1651268263699926e-14,168.9999999999999,3.3728223575128266e-05
199.375,-3.1590478020254663e-14,169.12499999999986,3.369366485234389e-05
199.49999999999997,3.1532655971235456e-14,169.24999999999986,3.365917140405837e-05
199.62500000000014,-3.147186121326362e-14,169.37500000000003,3.362474305886572e-05
199.75000000000014,3.141451811058493e-14,169.5,3.359037964593663e-05
199.8750000000001,-3.135387414213607e-14,169.625,3.3556080995016014e-05
200.0000000000001,3.129678819264922e-14,169.74999999999997,3.352184693642085e-05
200.12500000000009,-3.123645711056812e-14,169.87499999999994,3.348767730103777e-05
200.25000000000006,3.117971521310777e-14,169.99999999999994,3.34535719203207e-05
200.37500000000006,-3.112006568513626e-14,170.12499999999991,3.341953062628861e-05
200.50000000000003,3.106282811474884e-14,170.24999999999991,3.338555325152313e-05
200.62500000000003,-3.1003821612739776e-14,170.3749999999999,3.335163962916634e-05
200.75,3.0946721120585076e-14,170.49999999999986,3.3317789592918324e-05
200.87499999999997,-3.088818497457575e-14,170.62499999999986,3.3284002977035165e-05
201.00000000000014,3.083131868542217e-14,170.75000000000003,3.3250279616326446e-05
201.12500000000014,-3.0773041918156084e-14,170.875,3.321661934615308e-05
201.2500000000001,3.071638389901997e-14,170.99999999999997,3.318302200242507e-05
201.37500000000009,-3.0658637763638105e-14,171.12499999999997,3.3149487421599275e-05
201.50000000000009,3.060236014613878e-14,171.24999999999994,3.311601544067716e-05
201.62500000000006,-3.0544548678487637e-14,171.37499999999994,3.3082605897202635e-05
201.75000000000006,3.048855225670681e-14,171.49999999999991,3.304925862925987e-05
201.87500000000003,-3.043112146250563e-14,171.6249999999999,3.3015973475471e-05
202.0,3.03754755136904e-14,171.7499999999999,3.298275027499395e-05
202.125,-3.031830715426093e-14,171.87499999999986,3.2949588867520466e-05
202.24999999999997,3.026293644157086e-14,171.99999999999986,3.2916489093273736e-05
202.37500000000014,-3.0205907489838146e-14,172.12500000000003,3.2883450793006375e-05
202.50000000000014,3.015070874527258e-14,172.25,3.285047380799815e-05
202.6250000000001,-3.009458636700222e-14,172.37499999999997,3.2817557980054035e-05
202.75000000000009,3.00390884475821e-14,172.49999999999997,3.278470315150189e-05
202.87500000000009,-2.998352322204233e-14,172.62499999999994,3.2751909165190526e-05
203.00000000000006,2.992807894066145e-14,172.74999999999994,3.271917586448757e-05
203.12500000000006,-2.9872892024570556e-14,172.87499999999991,3.2686503093277295e-05
203.25000000000003,2.981770255305864e-14,172.9999999999999,3.2653890695958626e-05
203.375,-2.9762758842930914e-14,173.1249999999999,3.2621338517443066e-05
203.5,2.970821881635275e-14,173.24999999999986,3.258884640315262e-05
203.62500000000017,-2.9652865907134663e-14,173.37500000000003,3.255641419901772e-05
203.75000000000014,2.959906269337122e-14,173.50000000000003,3.2524041751475265e-05
203.8750000000001,-2.954378279867203e-14,173.625,3.249172890746652e-05
204.0000000000001,2.9490343735459096e-14,173.74999999999997,3.2459475514435135e-05
204.12500000000009,-2.9435402019596296e-14,173.87499999999997,3.2427281420325086e-05
204.25000000000009,2.9382011717541475e-14,173.99999999999994,3.2395146473578726e-05
204.37500000000006,-2.932769712531711e-14,174.12499999999994,3.2363070523134805e-05
204.50000000000003,2.9273878177263e-14,174.24999999999991,3.2331053418426386e-05
204.62500000000003,-2.9220446353390995e-14,174.3749999999999,3.229909500937904e-05
204.75,2.9166825852988154e-14,174.4999999999999,3.226719514640876e-05
204.875,-2.911357867242806e-14,174.62499999999986,3.223535368041994e-05
205.00000000000017,2.9060173878619656e-14,174.75000000000003,3.220357046280366e-05
205.12500000000014,-2.900716567736858e-14,174.875,3.2171845345435566e-05
205.2500000000001,2.8954153809399046e-14,175.0,3.214017818067397e-05
205.3750000000001,-2.8901151656644476e-14,175.12499999999997,3.210856882135796e-05
205.50000000000009,2.8848360324639635e-14,175.24999999999997,3.2077017120805524e-05
205.62500000000009,-2.879599387287593e-14,175.37499999999994,3.204552293281162e-05
205.75000000000006,2.874318148997688e-14,175.49999999999991,3.2014086111646224e-05
205.87500000000003,-2.869124582657503e-14,175.62499999999991,3.198270651205259e-05
